Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2020,6,30,2,14,59,3.5,35.5377,26.7125,3.5
2020,6,30,0,44,36,4.2,35.5608,26.6618,2.8
2020,6,29,20,14,47,4.0,35.5553,26.6905,3.6
2020,6,29,19,56,44,4.0,35.5135,26.705,7.3
2020,6,29,6,41,20,3.5,35.5233,26.6997,3.8
2020,6,29,4,6,23,4.7,36.7138,28.225,73.2
2020,6,28,17,43,27,5.4,36.7083,28.2475,78.2
2020,6,28,13,42,13,3.5,35.4537,26.7422,14.1
2020,6,28,11,18,34,4.4,35.5622,26.666,5.4
2020,6,26,23,44,6,3.9,35.5088,26.6997,5.7
2020,6,26,23,10,28,3.8,35.5488,26.6657,6.5
2020,6,26,22,15,14,3.7,35.5233,26.7058,3.9
2020,6,26,22,8,7,4.0,35.5237,26.6855,6.7
2020,6,26,20,40,54,3.5,35.5367,26.6628,8.5
2020,6,26,20,1,39,3.5,35.5623,26.675,5.4
2020,6,26,19,36,35,4.7,35.5488,26.6723,6.8
2020,6,26,15,14,56,3.8,35.4732,26.7103,12.1
2020,6,26,14,11,17,3.8,38.8133,27.7277,7.5
2020,6,26,12,56,2,4.2,35.4533,26.7718,16.7
2020,6,26,7,36,26,3.7,38.7767,27.7767,7.1
2020,6,26,7,21,12,5.5,38.7885,27.7937,10.9
2020,6,25,10,3,27,5.4,38.4658,44.1668,5.3
2020,6,24,18,34,43,3.8,36.128,27.1757,8.3
2020,6,23,14,11,6,3.7,38.3877,44.0813,5.0
2020,6,23,5,54,19,4.3,40.7237,32.9412,7.2
2020,6,21,21,14,18,3.5,39.8928,43.2577,5.0
2020,6,21,19,17,56,4.0,40.0373,43.0172,5.0
2020,6,19,11,38,47,3.7,38.2695,38.7572,1.7
2020,6,17,8,47,13,4.3,37.4813,38.6735,6.4
2020,6,16,19,18,12,4.0,37.8022,29.9992,5.3
2020,6,16,12,57,39,4.4,39.3658,40.6797,5.0
2020,6,15,16,52,35,3.9,39.3623,40.6878,5.0
2020,6,15,7,32,37,4.0,39.3565,40.7635,5.0
2020,6,15,7,14,35,4.1,39.342,40.7037,5.0
