Year,Month,Day,Hour,Minute,Second,Magnitude,Longitude,Latitude,Depth
2009.0,11.0,27.0,8.0,15.0,53.3,5.4,-69.715,10.434,7.0
2009.0,12.0,6.0,21.0,51.0,59.8,3.5,27.494,-26.414,2.0
2009.0,12.0,8.0,3.0,8.0,57.2,5.9,33.878,-9.948,8.0
2009.0,12.0,12.0,11.0,51.0,25.7,5.1,73.767,17.109,10.0
2009.0,12.0,17.0,23.0,45.0,36.4,4.9,139.261,34.921,7.0
2009.0,12.0,19.0,13.0,2.0,17.0,6.4,121.605,23.796,57.0
2009.0,12.0,19.0,23.0,19.0,15.5,6.0,33.818,-10.108,6.0
2009.0,12.0,30.0,18.0,48.0,57.7,5.9,-115.165,32.437,9.0
2009.0,12.0,31.0,9.0,57.0,29.7,5.2,91.51,27.319,10.0
2010.0,1.0,2.0,2.0,15.0,12.0,5.1,71.467,38.245,47.0
2010.0,1.0,3.0,21.0,48.0,5.3,6.6,157.477,-8.743,26.0
2010.0,1.0,3.0,22.0,36.0,27.9,7.1,157.346,-8.799,25.0
2010.0,1.0,5.0,12.0,15.0,32.2,6.8,157.551,-9.019,15.0
2010.0,1.0,10.0,0.0,25.0,4.2,5.1,107.879,-7.907,65.0
2010.0,1.0,10.0,0.0,27.0,39.3,6.5,-124.692,40.652,29.0
2010.0,1.0,12.0,21.0,53.0,10.0,7.0,-72.533,18.457,13.0
2010.0,1.0,15.0,18.0,0.0,46.7,5.5,-63.475,10.454,8.0
2010.0,1.0,16.0,20.0,23.0,37.0,5.0,48.3,32.45,5.0
2010.0,1.0,17.0,9.0,37.0,26.1,4.4,105.804,25.558,27.0
2010.0,1.0,30.0,21.0,36.0,58.0,4.7,105.668,30.268,10.0
2010.0,2.0,25.0,4.0,56.0,51.9,4.8,101.903,25.523,36.0
2010.0,2.0,26.0,20.0,31.0,26.9,7.0,128.425,25.93,25.0
2010.0,2.0,27.0,6.0,34.0,11.5,8.8,-72.898,-36.122,23.0
2010.0,2.0,27.0,15.0,45.0,37.0,6.3,-65.602,-24.872,10.0
2010.0,3.0,4.0,0.0,18.0,51.2,6.3,120.795,22.918,21.0
2010.0,3.0,8.0,2.0,32.0,34.7,6.1,39.986,38.864,12.0
2010.0,3.0,11.0,14.0,39.0,43.9,6.9,-71.891,-34.29,11.0
2010.0,3.0,30.0,16.0,54.0,46.7,6.7,92.831,13.667,34.0
2010.0,4.0,4.0,22.0,40.0,43.1,7.2,-115.278,32.297,4.0
2010.0,4.0,6.0,22.0,15.0,1.5,7.8,97.048,2.383,31.0
2010.0,4.0,13.0,23.0,49.0,38.3,6.9,96.548,33.165,17.0
2010.0,4.0,18.0,20.0,28.0,50.2,5.6,67.658,35.633,13.0
2010.0,4.0,20.0,0.0,17.0,8.0,5.2,121.406,-30.794,0.0
2010.0,5.0,1.0,22.0,36.0,29.3,4.5,80.026,30.099,36.0
2010.0,5.0,6.0,2.0,42.0,47.9,6.2,-70.547,-18.058,37.0
2010.0,5.0,9.0,5.0,59.0,41.6,7.2,96.018,3.748,38.0
2010.0,5.0,14.0,12.0,29.0,22.3,5.2,4.12,35.9,2.0
2010.0,5.0,16.0,5.0,16.0,10.0,5.8,-67.07,18.4,113.0
2010.0,5.0,29.0,11.0,46.0,50.3,4.4,145.682,16.591,10.0
2010.0,6.0,12.0,19.0,26.0,50.4,7.5,91.936,7.881,35.0
2010.0,6.0,15.0,4.0,26.0,58.4,5.8,-115.921,32.7,5.0
2010.0,6.0,16.0,3.0,16.0,27.5,7.0,136.543,-2.174,18.0
2010.0,6.0,18.0,23.0,9.0,31.0,5.9,93.087,13.197,20.0
2010.0,6.0,22.0,23.0,14.0,10.8,5.2,80.428,29.872,16.0
2010.0,6.0,23.0,17.0,41.0,41.0,5.2,-75.48,45.88,22.0
2010.0,6.0,30.0,7.0,22.0,27.6,6.2,-97.782,16.396,20.0
2010.0,7.0,20.0,19.0,38.0,9.5,5.8,53.861,27.022,10.0
2010.0,7.0,23.0,22.0,51.0,12.4,7.6,123.467,6.486,586.0
2010.0,7.0,30.0,13.0,50.0,13.2,5.4,59.308,35.217,24.0
2010.0,8.0,10.0,5.0,23.0,44.9,7.2,168.069,-17.541,25.0
2010.0,8.0,12.0,11.0,54.0,15.5,7.1,-77.306,-1.266,207.0
2010.0,8.0,13.0,21.0,19.0,33.0,6.9,141.476,12.484,10.0
2010.0,8.0,27.0,19.0,23.0,49.5,5.7,54.47,35.49,7.0
2010.0,8.0,29.0,0.0,53.0,31.4,4.9,103.005,27.197,35.0
2010.0,9.0,3.0,16.0,35.0,47.7,7.0,171.83,-43.522,12.0
2010.0,9.0,6.0,11.0,24.0,1.5,5.0,172.388,-43.57,9.0
2010.0,9.0,6.0,22.0,48.0,33.2,5.1,176.818,-40.433,21.0
2010.0,9.0,7.0,19.0,49.0,57.4,5.0,172.69,-43.598,6.0
2010.0,9.0,10.0,17.0,24.0,16.6,4.8,90.648,23.407,10.0
2010.0,9.0,27.0,11.0,22.0,46.0,5.8,51.665,29.647,27.0
2010.0,10.0,10.0,21.0,44.0,25.9,5.2,72.887,33.869,33.0
2010.0,10.0,25.0,14.0,42.0,22.0,7.8,100.082,-3.487,20.0
2010.0,11.0,3.0,0.0,56.0,55.0,5.5,20.673,43.76,1.0
2010.0,11.0,6.0,3.0,52.0,20.0,4.9,48.94,33.37,5.0
2010.0,11.0,12.0,9.0,37.0,19.9,4.7,67.117,30.178,27.0
2010.0,12.0,16.0,12.0,14.0,24.5,5.1,37.839,7.521,10.0
2010.0,12.0,19.0,5.0,5.0,30.0,3.7,-96.772,35.827,5.0
2010.0,12.0,20.0,18.0,41.0,59.2,6.5,59.18,28.412,12.0
2010.0,12.0,21.0,17.0,19.0,40.6,7.4,143.698,26.901,14.0
2010.0,12.0,25.0,13.0,16.0,37.0,7.3,167.947,-19.702,16.0
2010.0,12.0,25.0,21.0,30.0,15.7,4.5,172.647,-43.55,5.0
2011.0,1.0,5.0,16.0,32.0,24.2,4.5,51.62,30.16,24.0
2011.0,1.0,9.0,10.0,3.0,44.2,6.5,168.311,-19.157,24.0
2011.0,1.0,18.0,20.0,23.0,23.4,7.2,63.951,28.777,68.0
2011.0,2.0,1.0,7.0,11.0,26.0,4.8,97.943,24.693,31.0
2011.0,2.0,4.0,13.0,53.0,46.2,6.3,94.68,24.618,85.0
2011.0,2.0,11.0,20.0,5.0,30.7,6.8,-73.125,-36.474,28.0
2011.0,2.0,17.0,22.0,47.0,21.5,3.1,-107.497,38.947,1.0
2011.0,2.0,21.0,23.0,51.0,42.3,6.1,172.68,-43.583,6.0
2011.0,3.0,3.0,15.0,12.0,1.4,5.5,125.935,9.457,50.0
2011.0,3.0,9.0,2.0,45.0,20.3,7.5,142.842,38.435,32.0
2011.0,3.0,10.0,4.0,58.0,16.0,5.5,97.969,24.719,26.0
2011.0,3.0,11.0,5.0,46.0,24.1,9.1,142.372,38.297,30.0
2011.0,3.0,11.0,6.0,15.0,40.2,7.9,141.111,36.281,43.0
2011.0,3.0,11.0,6.0,25.0,50.3,7.6,144.59,38.058,19.0
2011.0,3.0,24.0,13.0,55.0,12.0,6.8,99.822,20.687,8.0
2011.0,4.0,4.0,11.0,31.0,43.0,5.4,80.754,29.698,26.0
2011.0,4.0,7.0,14.0,32.0,43.2,7.1,141.588,38.276,42.0
2011.0,4.0,10.0,9.0,2.0,47.3,5.1,100.757,31.373,43.0
2011.0,4.0,11.0,8.0,16.0,12.7,6.6,140.401,37.001,11.0
2011.0,4.0,24.0,23.0,7.0,51.4,6.1,122.771,-4.586,8.0
2011.0,5.0,10.0,8.0,55.0,9.0,6.8,168.226,-20.244,11.0
2011.0,5.0,11.0,16.0,47.0,25.7,5.1,-1.672,37.699,1.0
2011.0,5.0,19.0,21.0,12.0,51.0,4.3,29.04,39.12,7.0
2011.0,6.0,8.0,1.0,53.0,26.0,5.3,88.247,43.015,21.0
2011.0,6.0,13.0,2.0,20.0,49.3,6.0,172.743,-43.564,6.0
2011.0,6.0,20.0,10.0,16.0,55.2,5.3,98.721,25.075,39.0
2011.0,6.0,24.0,3.0,9.0,39.4,7.3,-171.836,52.05,52.0
2011.0,6.0,26.0,7.0,48.0,16.7,5.3,95.948,32.447,29.0
2011.0,7.0,6.0,19.0,3.0,18.2,7.6,-176.34,-29.539,17.0
2011.0,7.0,10.0,0.0,57.0,10.8,7.0,143.264,38.034,23.0
2011.0,7.0,19.0,19.0,35.0,43.4,6.1,71.41,40.081,20.0
2011.0,8.0,9.0,11.0,50.0,22.2,5.0,98.73,24.932,40.0
2011.0,8.0,11.0,10.0,6.0,29.3,5.7,77.028,39.955,10.0
2011.0,8.0,20.0,16.0,55.0,2.8,7.1,168.143,-18.365,32.0
2011.0,8.0,20.0,18.0,19.0,23.5,7.0,168.218,-18.311,28.0
2011.0,8.0,23.0,5.0,46.0,18.2,5.4,-104.701,37.063,4.0
2011.0,8.0,23.0,17.0,51.0,4.5,5.8,-77.933,37.936,6.0
2011.0,9.0,2.0,10.0,55.0,53.5,6.8,-171.708,52.171,32.0
2011.0,9.0,5.0,17.0,55.0,11.2,6.7,97.893,2.965,91.0
2011.0,9.0,7.0,17.0,58.0,18.7,4.3,77.189,28.724,10.0
2011.0,9.0,18.0,12.0,40.0,51.8,6.9,88.155,27.73,50.0
2011.0,9.0,19.0,18.0,33.0,55.8,5.6,-90.238,14.186,9.0
2011.0,10.0,20.0,17.0,18.0,34.1,5.0,70.533,21.211,10.0
2011.0,10.0,21.0,17.0,57.0,16.1,7.4,-176.238,-28.993,33.0
2011.0,10.0,23.0,10.0,41.0,22.9,7.1,43.513,38.722,16.0
2011.0,10.0,28.0,18.0,54.0,34.0,6.9,-75.966,-14.438,24.0
2011.0,10.0,29.0,0.0,43.0,55.1,3.5,88.684,27.449,10.0
2011.0,10.0,29.0,13.0,50.0,49.0,4.0,-78.37,-0.13,3.0
2011.0,11.0,1.0,0.0,21.0,28.0,5.6,82.437,43.648,28.0
2011.0,11.0,6.0,3.0,53.0,10.0,5.7,-96.765,35.532,5.0
2011.0,11.0,7.0,9.0,43.0,15.9,5.0,125.185,7.904,46.0
2011.0,11.0,8.0,2.0,46.0,57.0,5.0,-96.788,35.531,5.0
2011.0,11.0,9.0,19.0,23.0,33.2,5.7,43.229,38.429,5.0
2011.0,11.0,21.0,3.0,15.0,42.2,5.8,95.236,24.955,114.0
2011.0,11.0,24.0,21.0,13.0,15.6,5.1,-87.898,13.297,43.0
2011.0,12.0,1.0,12.0,48.0,17.7,5.3,76.888,38.31,32.0
2011.0,12.0,3.0,6.0,19.0,10.4,5.3,174.315,-41.364,56.0
2011.0,12.0,11.0,1.0,47.0,25.9,6.4,-99.963,17.844,54.0
2011.0,12.0,23.0,0.0,58.0,38.3,5.8,172.8,-43.49,10.0
2011.0,12.0,27.0,15.0,21.0,56.8,6.7,95.911,51.842,15.0
2012.0,1.0,19.0,12.0,35.0,51.3,5.3,58.835,36.288,8.0
2012.0,1.0,30.0,5.0,11.0,0.9,6.4,-75.635,-14.168,43.0
2012.0,2.0,2.0,13.0,34.0,40.6,7.0,167.133,-17.827,23.0
2012.0,2.0,6.0,3.0,49.0,12.5,6.7,123.206,9.999,11.0
2012.0,2.0,26.0,2.0,35.0,0.5,5.9,120.891,22.661,28.0
2012.0,2.0,27.0,18.0,48.0,55.3,5.2,56.778,31.428,10.0
2012.0,3.0,5.0,23.0,6.0,30.8,5.6,123.7,12.354,37.0
2012.0,3.0,8.0,22.0,50.0,8.4,5.9,81.307,39.383,38.0
2012.0,3.0,9.0,7.0,9.0,50.9,6.7,169.613,-19.125,16.0
2012.0,3.0,14.0,9.0,8.0,35.1,6.9,144.944,40.887,12.0
2012.0,3.0,16.0,7.0,58.0,2.5,5.8,125.633,10.037,18.0
2012.0,3.0,20.0,18.0,2.0,47.4,7.4,-98.231,16.493,20.0
2012.0,3.0,25.0,22.0,37.0,6.0,7.2,-72.217,-35.2,41.0
2012.0,4.0,11.0,8.0,38.0,36.7,8.6,93.063,2.327,20.0
2012.0,4.0,11.0,10.0,43.0,10.8,8.2,92.463,0.802,25.0
2012.0,4.0,14.0,22.0,5.0,26.4,6.3,168.741,-18.972,11.0
2012.0,4.0,17.0,3.0,50.0,15.6,6.7,-71.365,-32.625,29.0
2012.0,5.0,3.0,10.0,9.0,35.6,5.4,47.726,32.747,10.0
2012.0,5.0,7.0,4.0,40.0,27.7,5.7,46.789,41.549,11.0
2012.0,5.0,11.0,12.0,41.0,35.3,5.4,92.889,26.175,43.0
2012.0,5.0,12.0,23.0,48.0,43.5,5.7,70.354,38.612,10.0
2012.0,5.0,14.0,10.0,0.0,40.2,6.3,-69.591,-17.678,10.0
2012.0,5.0,19.0,13.0,41.0,21.2,4.1,-43.999,-16.764,10.0
2012.0,5.0,20.0,2.0,3.0,52.0,6.1,11.23,44.89,6.0
2012.0,5.0,20.0,13.0,18.0,2.0,5.1,11.49,44.831,5.0
2012.0,5.0,22.0,0.0,0.0,32.7,5.6,22.968,42.645,10.0
2012.0,5.0,29.0,7.0,0.0,3.0,5.9,11.086,44.851,10.0
2012.0,6.0,4.0,11.0,18.0,13.4,5.8,106.371,-7.692,50.0
2012.0,6.0,10.0,12.0,44.0,16.5,6.1,28.88,36.42,35.0
2012.0,6.0,11.0,5.0,29.0,11.5,5.8,69.351,36.023,16.0
2012.0,6.0,14.0,5.0,52.0,53.6,5.3,42.325,37.294,5.0
2012.0,6.0,24.0,7.0,59.0,34.8,5.5,100.781,27.767,10.0
2012.0,6.0,29.0,21.0,7.0,33.8,6.3,84.7,43.433,18.0
2012.0,7.0,20.0,12.0,11.0,52.0,4.9,119.593,32.978,10.0
2012.0,7.0,25.0,0.0,27.0,45.2,6.5,96.045,2.707,22.0
2012.0,7.0,25.0,11.0,20.0,27.0,6.4,159.727,-9.694,20.0
2012.0,8.0,11.0,12.0,23.0,18.1,6.5,46.826,38.329,11.0
2012.0,8.0,14.0,2.0,59.0,38.4,7.7,145.064,49.8,583.0
2012.0,8.0,18.0,9.0,41.0,52.4,6.3,120.096,-1.315,10.0
2012.0,8.0,27.0,4.0,37.0,19.4,7.3,-88.59,12.139,28.0
2012.0,8.0,31.0,12.0,47.0,33.3,7.6,126.638,10.811,28.0
2012.0,9.0,5.0,14.0,42.0,7.8,7.6,-85.315,10.085,35.0
2012.0,9.0,7.0,3.0,19.0,42.5,5.6,103.983,27.575,10.0
2012.0,10.0,18.0,2.0,33.0,27.9,5.0,81.314,23.739,10.0
2012.0,10.0,28.0,3.0,4.0,8.9,7.7,-132.101,52.788,14.0
2012.0,11.0,7.0,16.0,35.0,46.9,7.3,-91.895,13.988,24.0
2012.0,11.0,11.0,1.0,12.0,38.8,6.8,95.885,23.005,14.0
2012.0,11.0,26.0,5.0,33.0,48.8,5.1,90.355,40.411,10.0
2012.0,12.0,5.0,17.0,8.0,13.5,5.7,59.571,33.506,14.0
2012.0,12.0,7.0,8.0,18.0,23.1,7.2,143.949,37.89,31.0
2013.0,1.0,5.0,8.0,58.0,19.3,7.5,-134.652,55.393,10.0
2013.0,1.0,21.0,22.0,22.0,52.7,6.1,95.907,4.927,12.0
2013.0,2.0,6.0,1.0,12.0,25.8,7.9,165.114,-10.799,24.0
2013.0,2.0,8.0,15.0,26.0,38.4,7.0,166.018,-10.928,21.0
2013.0,2.0,9.0,14.0,16.0,7.8,7.0,-77.393,1.135,145.0
2013.0,2.0,15.0,3.0,20.0,26.0,4.2,61.41,55.15,
2013.0,2.0,19.0,2.0,47.0,1.2,4.9,103.071,27.226,10.0
2013.0,2.0,22.0,21.0,1.0,47.2,5.3,-71.425,-15.748,8.0
2013.0,3.0,3.0,5.0,41.0,16.9,5.4,99.812,25.98,8.0
2013.0,3.0,11.0,3.0,1.0,37.4,5.1,77.466,40.119,10.0
2013.0,3.0,27.0,2.0,3.0,19.8,6.0,121.215,23.828,19.0
2013.0,4.0,9.0,11.0,52.0,49.9,6.3,51.593,28.428,12.0
2013.0,4.0,10.0,19.0,14.0,2.0,5.4,-87.159,15.52,4.0
2013.0,4.0,12.0,20.0,33.0,17.5,5.8,134.828,34.369,14.0
2013.0,4.0,16.0,10.0,44.0,20.1,7.7,61.996,28.033,80.0
2013.0,4.0,17.0,8.0,57.0,33.9,5.8,139.352,33.958,9.0
2013.0,4.0,18.0,0.0,50.0,38.5,2.1,-97.088,31.817,0.0
2013.0,4.0,19.0,3.0,5.0,52.6,7.2,150.788,46.221,110.0
2013.0,4.0,20.0,0.0,2.0,47.5,6.6,102.888,30.308,14.0
2013.0,4.0,22.0,1.0,16.0,32.0,6.0,-102.182,18.081,30.0
2013.0,4.0,24.0,9.0,25.0,30.0,5.5,70.22,34.526,64.0
2013.0,5.0,1.0,6.0,57.0,13.4,5.7,75.863,33.061,15.0
2013.0,5.0,11.0,2.0,8.0,8.5,6.1,57.77,26.56,15.0
2013.0,5.0,19.0,9.0,7.0,26.5,4.9,5.261,36.703,7.0
2013.0,5.0,24.0,5.0,44.0,48.9,8.3,153.221,54.892,598.0
2013.0,6.0,1.0,14.0,10.0,6.7,5.7,124.898,7.275,10.0
2013.0,6.0,2.0,5.0,43.0,3.4,6.3,121.141,23.789,17.0
2013.0,6.0,15.0,16.0,11.0,2.0,6.2,25.02,34.4,10.0
2013.0,6.0,18.0,23.0,2.0,9.8,5.3,86.173,54.263,10.0
2013.0,6.0,22.0,5.0,42.0,39.8,5.1,116.058,-8.305,47.0
2013.0,7.0,2.0,7.0,37.0,2.6,6.1,96.665,4.645,13.0
2013.0,7.0,8.0,2.0,13.0,40.6,5.7,113.002,-8.803,60.0
2013.0,7.0,17.0,3.0,0.0,56.5,4.8,3.086,36.534,10.0
2013.0,7.0,21.0,5.0,9.0,31.4,6.5,174.337,-41.704,17.0
2013.0,7.0,21.0,23.0,45.0,56.6,6.0,104.262,34.512,8.0
2013.0,8.0,2.0,21.0,37.0,46.1,5.2,75.95,33.297,42.0
2013.0,8.0,7.0,9.0,6.0,52.2,5.3,22.695,38.689,0.0
2013.0,8.0,11.0,21.0,23.0,41.3,5.7,97.957,30.046,6.0
2013.0,8.0,16.0,2.0,31.0,5.8,6.5,174.152,-41.734,8.0
2013.0,8.0,21.0,12.0,38.0,29.7,6.2,-99.498,16.878,21.0
2013.0,8.0,27.0,20.0,44.0,53.4,5.2,99.328,28.239,10.0
2013.0,8.0,31.0,0.0,4.0,17.8,5.6,99.35,28.243,8.0
2013.0,9.0,7.0,0.0,13.0,29.6,6.4,-92.121,14.606,66.0
2013.0,9.0,24.0,11.0,29.0,48.0,7.7,65.501,26.951,15.0
2013.0,9.0,25.0,16.0,42.0,43.2,7.1,-74.511,-15.839,40.0
2013.0,9.0,28.0,7.0,34.0,6.5,6.8,65.505,27.183,12.0
2013.0,10.0,12.0,13.0,11.0,53.4,6.6,23.252,35.514,40.0
2013.0,10.0,15.0,0.0,12.0,32.1,7.1,124.117,9.88,19.0
2013.0,10.0,22.0,5.0,40.0,39.1,5.4,95.971,5.103,10.0
2013.0,10.0,25.0,17.0,10.0,19.7,7.1,144.661,37.156,35.0
2013.0,11.0,10.0,5.0,15.0,11.0,5.2,68.89,38.41,23.0
2013.0,11.0,17.0,9.0,4.0,55.5,7.7,-46.401,-60.274,10.0
2013.0,11.0,22.0,22.0,4.0,25.4,5.3,124.168,44.599,10.0
2013.0,11.0,28.0,13.0,51.0,34.0,5.8,51.31,29.32,8.0
2013.0,12.0,16.0,5.0,4.0,54.4,5.1,110.412,31.066,18.0
2014.0,1.0,2.0,3.0,13.0,54.6,5.2,54.448,27.15,8.0
2014.0,1.0,5.0,3.0,36.0,40.6,5.5,-76.644,4.557,54.0
2014.0,1.0,13.0,4.0,1.0,3.2,6.4,-66.81,19.043,20.0
2014.0,1.0,20.0,2.0,52.0,44.4,6.1,175.814,-40.66,28.0
2014.0,1.0,25.0,5.0,14.0,18.5,6.1,109.265,-7.986,66.0
2014.0,1.0,26.0,13.0,55.0,42.2,6.1,20.453,38.208,8.0
2014.0,2.0,2.0,14.0,26.0,45.5,5.3,57.741,26.589,10.0
2014.0,2.0,3.0,3.0,8.0,46.2,6.0,20.39,38.264,5.0
2014.0,2.0,9.0,2.0,16.0,2.0,4.1,-97.292,35.893,5.0
2014.0,2.0,12.0,9.0,19.0,49.1,6.9,82.586,35.905,10.0
2014.0,2.0,26.0,0.0,0.0,7.0,4.5,121.187,-30.679,0.0
2014.0,3.0,13.0,17.0,6.0,50.8,6.3,131.825,33.684,79.0
2014.0,3.0,16.0,21.0,16.0,29.6,6.7,-70.702,-19.981,20.0
2014.0,3.0,29.0,4.0,9.0,42.2,5.1,-117.916,33.933,5.0
2014.0,4.0,1.0,23.0,46.0,47.3,8.2,-70.769,-19.61,25.0
2014.0,4.0,3.0,2.0,43.0,13.1,7.7,-70.493,-20.571,22.0
2014.0,4.0,4.0,22.0,40.0,35.4,5.4,103.619,28.174,25.0
2014.0,4.0,10.0,23.0,27.0,45.6,6.1,-86.378,12.403,13.0
2014.0,4.0,11.0,7.0,7.0,23.1,7.1,155.049,-6.586,61.0
2014.0,4.0,12.0,20.0,14.0,39.3,7.6,162.148,-11.27,23.0
2014.0,4.0,13.0,12.0,36.0,19.2,7.4,162.051,-11.463,39.0
2014.0,4.0,14.0,5.0,7.0,3.1,5.2,-86.281,12.151,10.0
2014.0,4.0,18.0,14.0,27.0,24.9,7.2,-100.972,17.397,24.0
2014.0,4.0,19.0,13.0,28.0,0.8,7.5,155.024,-6.755,43.0
2014.0,5.0,5.0,11.0,8.0,43.4,6.1,99.67,19.656,6.0
2014.0,5.0,8.0,17.0,0.0,14.8,6.4,-100.746,17.235,17.0
2014.0,5.0,8.0,22.0,51.0,15.8,4.5,68.358,26.387,15.0
2014.0,5.0,17.0,16.0,46.0,27.0,3.6,8.632,49.793,10.0
2014.0,5.0,19.0,0.0,59.0,19.7,5.0,19.906,40.943,10.0
2014.0,5.0,23.0,20.0,49.0,22.0,5.8,97.844,24.974,8.0
2014.0,5.0,24.0,9.0,25.0,2.4,6.9,25.389,40.289,6.0
2014.0,5.0,30.0,1.0,20.0,15.2,5.9,97.845,25.0,10.0
2014.0,6.0,23.0,19.0,19.0,15.9,6.9,-177.725,-29.977,20.0
2014.0,6.0,23.0,20.0,53.0,9.7,7.9,178.735,51.849,109.0
2014.0,7.0,7.0,11.0,23.0,54.8,6.9,-92.461,14.724,53.0
2014.0,7.0,11.0,19.0,22.0,0.8,6.5,142.453,37.005,20.0
2014.0,7.0,15.0,9.0,8.0,40.0,3.9,-97.159,35.524,6.0
2014.0,7.0,25.0,10.0,54.0,50.4,6.0,-136.971,58.335,10.0
2014.0,7.0,29.0,10.0,46.0,14.7,6.3,-95.653,17.682,107.0
2014.0,8.0,1.0,4.0,11.0,16.5,5.5,3.181,36.856,10.0
2014.0,8.0,3.0,8.0,30.0,13.6,6.2,103.409,27.189,12.0
2014.0,8.0,5.0,10.0,22.0,34.0,5.4,26.705,-26.99,5.0
2014.0,8.0,12.0,19.0,58.0,0.1,5.1,-78.322,-0.018,12.0
2014.0,8.0,16.0,22.0,7.0,59.6,5.0,103.546,28.125,10.0
2014.0,8.0,18.0,2.0,32.0,5.4,6.2,47.695,32.703,10.0
2014.0,8.0,24.0,10.0,20.0,44.1,6.0,-122.312,38.215,11.0
2014.0,9.0,20.0,4.0,26.0,11.5,5.2,125.233,6.864,26.0
2014.0,9.0,28.0,2.0,35.0,22.2,4.9,-71.695,-13.843,10.0
2014.0,10.0,7.0,13.0,49.0,39.7,6.1,100.47,23.383,9.0
2014.0,10.0,9.0,2.0,14.0,31.4,7.0,-110.811,-32.108,17.0
2014.0,10.0,14.0,3.0,51.0,34.5,7.3,-88.123,12.526,40.0
2014.0,11.0,15.0,2.0,31.0,41.7,7.1,126.522,1.893,45.0
2014.0,11.0,22.0,8.0,55.0,26.6,5.9,101.737,30.34,9.0
2014.0,11.0,22.0,13.0,8.0,18.4,6.2,137.888,36.641,9.0
2014.0,12.0,6.0,10.0,20.0,1.5,5.6,100.533,23.358,10.0
2014.0,12.0,23.0,8.0,0.0,21.8,4.9,3.025,36.492,7.0
2015.0,1.0,14.0,5.0,22.0,23.0,5.3,103.199,29.353,10.0
2015.0,2.0,16.0,23.0,6.0,27.0,6.7,142.881,39.856,23.0
2015.0,2.0,19.0,13.0,19.0,21.0,6.4,168.148,-16.431,10.0
2015.0,2.0,20.0,22.0,37.0,28.0,4.5,101.755,23.01,10.0
2015.0,2.0,21.0,21.0,21.0,8.0,3.6,18.934,44.534,7.0
2015.0,2.0,22.0,6.0,43.0,14.0,5.1,85.568,44.133,12.0
2015.0,2.0,26.0,21.0,59.0,14.0,5.4,73.278,34.671,30.0
2015.0,2.0,28.0,20.0,10.0,56.0,4.5,-71.934,-15.693,10.0
2015.0,3.0,1.0,10.0,24.0,5.0,5.5,98.9,23.5,11.0
2015.0,3.0,8.0,20.0,47.0,4.0,4.4,19.861,44.088,20.0
2015.0,3.0,10.0,20.0,55.0,2.0,6.2,-73.01,6.8,184.0
2015.0,3.0,14.0,6.0,14.0,38.0,4.6,115.8,33.15,10.0
2015.0,3.0,29.0,23.0,48.0,1.0,7.5,152.562,-4.729,41.0
2015.0,4.0,20.0,1.0,42.0,38.0,6.4,122.316,24.203,29.0
2015.0,4.0,25.0,6.0,12.0,35.0,7.8,84.731,28.231,8.0
2015.0,5.0,2.0,16.0,51.0,39.0,5.7,140.213,31.529,10.0
2015.0,5.0,5.0,1.0,44.0,38.0,7.5,151.875,-5.462,55.0
2015.0,5.0,12.0,7.0,6.0,13.0,7.3,86.066,27.809,15.0
2015.0,5.0,30.0,11.0,23.0,11.0,7.8,140.493,27.839,664.0
2015.0,6.0,4.0,23.0,16.0,31.0,6.0,116.541,5.987,10.0
2015.0,6.0,28.0,1.0,5.0,56.0,5.3,90.41,26.638,26.0
2015.0,7.0,3.0,1.0,7.0,1.0,6.4,78.2,37.6,10.0
2015.0,7.0,3.0,6.0,43.0,54.0,6.1,125.891,10.169,32.0
2015.0,7.0,10.0,4.0,12.0,54.0,6.7,158.403,-9.307,12.0
2015.0,7.0,18.0,2.0,28.0,22.0,7.0,165.141,-10.401,11.0
2015.0,7.0,24.0,20.0,59.0,12.0,5.1,73.193,33.856,17.0
2015.0,7.0,27.0,4.0,49.0,0.0,6.9,-169.399,52.214,23.0
2015.0,7.0,27.0,21.0,42.0,11.0,7.0,138.528,-2.629,48.0
2015.0,7.0,29.0,0.0,11.0,6.0,5.9,-77.315,8.231,12.0
2015.0,8.0,7.0,1.0,25.0,54.0,5.8,28.897,-2.141,11.0
2015.0,8.0,9.0,7.0,5.0,38.0,4.5,-88.478,13.668,10.0
2015.0,9.0,16.0,22.0,55.0,26.0,8.3,-71.674,-31.573,22.0
2015.0,9.0,24.0,15.0,53.0,0.0,6.6,131.27,-0.59,10.0
2015.0,10.0,17.0,11.0,33.0,0.0,5.8,-64.632,-25.442,33.0
2015.0,10.0,26.0,9.0,9.0,56.0,7.5,70.368,36.524,231.0
2015.0,11.0,4.0,3.0,44.0,19.0,6.5,124.875,-8.338,20.0
2015.0,11.0,7.0,6.0,58.0,30.0,5.3,-71.365,8.477,14.0
2015.0,11.0,11.0,1.0,54.0,37.0,6.9,-72.105,-29.439,10.0
2015.0,11.0,13.0,20.0,51.0,3.0,6.7,128.873,31.001,12.0
2015.0,11.0,17.0,7.0,10.0,3.0,6.5,20.6,38.67,11.0
2015.0,11.0,17.0,17.0,29.0,29.0,5.6,73.204,40.376,18.0
2015.0,11.0,18.0,18.0,31.0,57.0,6.8,158.422,-8.899,13.0
2015.0,11.0,22.0,20.0,38.0,5.0,5.1,-71.42,8.48,5.0
2015.0,11.0,24.0,22.0,45.0,0.0,7.6,-71.41,-10.77,636.0
