Timestamp,Magnitude,Latitude,Longitude,Depth
2018-01-14 20:36:08,4.0,50.4721,-130.2646,10.0
2018-01-14 20:25:35,4.5,50.4436,-130.2569,10.0
2018-01-14 19:10:52,4.7,50.5002,-130.2702,10.0
2018-01-14 18:54:01,4.8,50.5039,-130.2883,10.0
2018-01-10 18:40:07,4.0,50.732,-130.5337,10.0
2018-01-10 18:40:07,4.5,50.732,-130.5337,10.0
2018-01-04 21:00:46,4.1,80.7791,-113.5502,18.0
2017-12-28 08:51:12,4.2,47.1794,-76.2877,18.0
2017-12-25 19:46:32,4.6,55.5394,-135.1243,10.0
2017-12-25 19:46:32,4.1,55.5394,-135.1243,10.0
